--------------------------------------------------【Header】--------------------------------------------------
2022-04-28 13:24:22,072 WARN  [30244-1] Program.Main  开放Zyan端口15092成功  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Program.cs(96行)
2022-04-28 14:56:36,077 INFO  [30244-50] DisplayContext  TryGetDisplayIndex() 获取到设备序号 displayIndex:4  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayContext.cs(85行)
2022-04-28 14:56:36,077 INFO  [30244-50] DisplayInfoGet  [{"DeviceInstanceId":"DISPLAY\\CSO1609\\5&14475071&0&UID4357","Description":"Lenovo DisplayHDR","DisplayIndex":1,"MonitorIndex":0}]  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfoGet.cs(52行)
2022-04-28 14:56:36,078 INFO  [30244-50] DisplayInfoGet  GetDisplayList()获取到显示器数量：1  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Monitor\DisplayInfoGet.cs(89行)
2022-04-28 14:56:37,466 INFO  [30244-50] DisplayManage  修改音量为：29  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:37,478 INFO  [30244-50] DisplayManage  修改音量为：60  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:37,782 INFO  [30244-6] DisplayManage  修改音量为：61  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:37,795 INFO  [30244-50] DisplayManage  修改音量为：62  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:37,807 INFO  [30244-6] DisplayManage  修改音量为：63  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:37,817 INFO  [30244-50] DisplayManage  修改音量为：64  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:37,827 INFO  [30244-6] DisplayManage  修改音量为：65  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:37,844 INFO  [30244-50] DisplayManage  修改音量为：66  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:37,856 INFO  [30244-6] DisplayManage  修改音量为：67  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:37,870 INFO  [30244-50] DisplayManage  修改音量为：68  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:37,880 INFO  [30244-6] DisplayManage  修改音量为：69  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:37,890 INFO  [30244-50] DisplayManage  修改音量为：71  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:37,902 INFO  [30244-6] DisplayManage  修改音量为：73  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:37,914 INFO  [30244-50] DisplayManage  修改音量为：76  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:37,925 INFO  [30244-6] DisplayManage  修改音量为：78  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:37,936 INFO  [30244-50] DisplayManage  修改音量为：81  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:37,948 INFO  [30244-6] DisplayManage  修改音量为：82  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:37,958 INFO  [30244-50] DisplayManage  修改音量为：84  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:37,972 INFO  [30244-6] DisplayManage  修改音量为：85  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,091 INFO  [30244-50] DisplayManage  修改音量为：86  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,247 INFO  [30244-6] DisplayManage  修改音量为：85  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,260 INFO  [30244-50] DisplayManage  修改音量为：83  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,273 INFO  [30244-6] DisplayManage  修改音量为：80  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,285 INFO  [30244-50] DisplayManage  修改音量为：78  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,299 INFO  [30244-6] DisplayManage  修改音量为：76  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,312 INFO  [30244-50] DisplayManage  修改音量为：74  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,327 INFO  [30244-6] DisplayManage  修改音量为：73  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,339 INFO  [30244-50] DisplayManage  修改音量为：70  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,351 INFO  [30244-6] DisplayManage  修改音量为：69  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,362 INFO  [30244-50] DisplayManage  修改音量为：66  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,375 INFO  [30244-6] DisplayManage  修改音量为：64  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,387 INFO  [30244-50] DisplayManage  修改音量为：61  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,400 INFO  [30244-6] DisplayManage  修改音量为：59  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,411 INFO  [30244-50] DisplayManage  修改音量为：57  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,425 INFO  [30244-6] DisplayManage  修改音量为：55  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,437 INFO  [30244-50] DisplayManage  修改音量为：53  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,451 INFO  [30244-6] DisplayManage  修改音量为：52  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,463 INFO  [30244-50] DisplayManage  修改音量为：50  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,474 INFO  [30244-6] DisplayManage  修改音量为：48  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,487 INFO  [30244-50] DisplayManage  修改音量为：46  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,500 INFO  [30244-6] DisplayManage  修改音量为：44  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,512 INFO  [30244-50] DisplayManage  修改音量为：43  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,524 INFO  [30244-6] DisplayManage  修改音量为：42  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,535 INFO  [30244-50] DisplayManage  修改音量为：40  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,547 INFO  [30244-6] DisplayManage  修改音量为：38  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,560 INFO  [30244-50] DisplayManage  修改音量为：36  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,573 INFO  [30244-6] DisplayManage  修改音量为：33  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,584 INFO  [30244-50] DisplayManage  修改音量为：32  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,596 INFO  [30244-6] DisplayManage  修改音量为：30  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,609 INFO  [30244-50] DisplayManage  修改音量为：29  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,622 INFO  [30244-6] DisplayManage  修改音量为：28  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,634 INFO  [30244-50] DisplayManage  修改音量为：27  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,658 INFO  [30244-6] DisplayManage  修改音量为：26  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,687 INFO  [30244-50] DisplayManage  修改音量为：25  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,700 INFO  [30244-6] DisplayManage  修改音量为：24  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,718 INFO  [30244-50] DisplayManage  修改音量为：23  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,729 INFO  [30244-6] DisplayManage  修改音量为：22  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,739 INFO  [30244-50] DisplayManage  修改音量为：21  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:38,757 INFO  [30244-6] DisplayManage  修改音量为：20  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:39,950 INFO  [30244-52] DisplayManage  修改音量为：21  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:39,962 INFO  [30244-6] DisplayManage  修改音量为：22  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:39,976 INFO  [30244-52] DisplayManage  修改音量为：23  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:39,988 INFO  [30244-6] DisplayManage  修改音量为：26  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:39,999 INFO  [30244-52] DisplayManage  修改音量为：28  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,010 INFO  [30244-6] DisplayManage  修改音量为：30  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,021 INFO  [30244-52] DisplayManage  修改音量为：33  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,033 INFO  [30244-6] DisplayManage  修改音量为：35  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,045 INFO  [30244-52] DisplayManage  修改音量为：37  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,056 INFO  [30244-6] DisplayManage  修改音量为：39  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,067 INFO  [30244-52] DisplayManage  修改音量为：41  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,078 INFO  [30244-6] DisplayManage  修改音量为：43  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,090 INFO  [30244-52] DisplayManage  修改音量为：44  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,101 INFO  [30244-6] DisplayManage  修改音量为：45  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,112 INFO  [30244-52] DisplayManage  修改音量为：46  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,123 INFO  [30244-6] DisplayManage  修改音量为：47  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,139 INFO  [30244-52] DisplayManage  修改音量为：48  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,160 INFO  [30244-6] DisplayManage  修改音量为：49  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,185 INFO  [30244-52] DisplayManage  修改音量为：50  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,196 INFO  [30244-6] DisplayManage  修改音量为：51  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,206 INFO  [30244-52] DisplayManage  修改音量为：52  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,217 INFO  [30244-6] DisplayManage  修改音量为：53  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,229 INFO  [30244-52] DisplayManage  修改音量为：55  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,240 INFO  [30244-6] DisplayManage  修改音量为：57  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,252 INFO  [30244-52] DisplayManage  修改音量为：59  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,263 INFO  [30244-6] DisplayManage  修改音量为：60  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,275 INFO  [30244-52] DisplayManage  修改音量为：62  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,285 INFO  [30244-6] DisplayManage  修改音量为：63  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,324 INFO  [30244-52] DisplayManage  修改音量为：64  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,367 INFO  [30244-6] DisplayManage  修改音量为：65  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,385 INFO  [30244-52] DisplayManage  修改音量为：66  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,396 INFO  [30244-6] DisplayManage  修改音量为：67  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,406 INFO  [30244-52] DisplayManage  修改音量为：68  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,417 INFO  [30244-6] DisplayManage  修改音量为：69  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,429 INFO  [30244-52] DisplayManage  修改音量为：70  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,440 INFO  [30244-6] DisplayManage  修改音量为：71  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,451 INFO  [30244-52] DisplayManage  修改音量为：72  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,497 INFO  [30244-6] DisplayManage  修改音量为：73  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,518 INFO  [30244-52] DisplayManage  修改音量为：74  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:40,543 INFO  [30244-6] DisplayManage  修改音量为：75  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,326 INFO  [30244-51] DisplayManage  修改音量为：73  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,338 INFO  [30244-52] DisplayManage  修改音量为：72  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,353 INFO  [30244-51] DisplayManage  修改音量为：71  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,363 INFO  [30244-52] DisplayManage  修改音量为：70  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,374 INFO  [30244-51] DisplayManage  修改音量为：69  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,385 INFO  [30244-52] DisplayManage  修改音量为：68  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,396 INFO  [30244-51] DisplayManage  修改音量为：67  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,406 INFO  [30244-52] DisplayManage  修改音量为：66  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,469 INFO  [30244-51] DisplayManage  修改音量为：65  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,539 INFO  [30244-52] DisplayManage  修改音量为：64  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,550 INFO  [30244-51] DisplayManage  修改音量为：63  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,572 INFO  [30244-52] DisplayManage  修改音量为：62  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,582 INFO  [30244-51] DisplayManage  修改音量为：61  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,592 INFO  [30244-52] DisplayManage  修改音量为：60  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,607 INFO  [30244-51] DisplayManage  修改音量为：59  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,618 INFO  [30244-52] DisplayManage  修改音量为：58  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,693 INFO  [30244-51] DisplayManage  修改音量为：57  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,724 INFO  [30244-52] DisplayManage  修改音量为：56  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,748 INFO  [30244-51] DisplayManage  修改音量为：55  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,772 INFO  [30244-52] DisplayManage  修改音量为：54  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,796 INFO  [30244-51] DisplayManage  修改音量为：53  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,820 INFO  [30244-52] DisplayManage  修改音量为：52  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,833 INFO  [30244-51] DisplayManage  修改音量为：51  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,851 INFO  [30244-52] DisplayManage  修改音量为：50  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,863 INFO  [30244-51] DisplayManage  修改音量为：49  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,877 INFO  [30244-52] DisplayManage  修改音量为：48  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,889 INFO  [30244-51] DisplayManage  修改音量为：47  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,911 INFO  [30244-52] DisplayManage  修改音量为：46  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,936 INFO  [30244-51] DisplayManage  修改音量为：45  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,947 INFO  [30244-52] DisplayManage  修改音量为：44  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,966 INFO  [30244-51] DisplayManage  修改音量为：43  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,978 INFO  [30244-52] DisplayManage  修改音量为：42  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:44,992 INFO  [30244-51] DisplayManage  修改音量为：41  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,008 INFO  [30244-52] DisplayManage  修改音量为：40  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,030 INFO  [30244-51] DisplayManage  修改音量为：39  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,063 INFO  [30244-52] DisplayManage  修改音量为：38  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,096 INFO  [30244-51] DisplayManage  修改音量为：37  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,156 INFO  [30244-52] DisplayManage  修改音量为：36  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,178 INFO  [30244-52] DisplayManage  修改音量为：35  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,201 INFO  [30244-50] DisplayManage  修改音量为：34  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,220 INFO  [30244-52] DisplayManage  修改音量为：33  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,232 INFO  [30244-50] DisplayManage  修改音量为：32  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,243 INFO  [30244-52] DisplayManage  修改音量为：31  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,254 INFO  [30244-50] DisplayManage  修改音量为：30  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,265 INFO  [30244-52] DisplayManage  修改音量为：29  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,276 INFO  [30244-50] DisplayManage  修改音量为：28  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,292 INFO  [30244-52] DisplayManage  修改音量为：27  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,312 INFO  [30244-50] DisplayManage  修改音量为：26  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,342 INFO  [30244-52] DisplayManage  修改音量为：25  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,365 INFO  [30244-50] DisplayManage  修改音量为：24  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,403 INFO  [30244-52] DisplayManage  修改音量为：23  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,420 INFO  [30244-50] DisplayManage  修改音量为：22  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,444 INFO  [30244-52] DisplayManage  修改音量为：21  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,494 INFO  [30244-50] DisplayManage  修改音量为：20  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,541 INFO  [30244-52] DisplayManage  修改音量为：19  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,754 INFO  [30244-50] DisplayManage  修改音量为：20  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,769 INFO  [30244-52] DisplayManage  修改音量为：21  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
2022-04-28 14:56:45,779 INFO  [30244-50] DisplayManage  修改音量为：22  D:\yuanx\C#\PCDeviceManage\PCDeviceManage\Manage\AudioManage.cs(52行)
